ID,李⑷낵??int),?섍퀬(m),?섍???(min),?섍???(max),?섍???룊洹?2022-09-01 ?덉닚,2022-09-02 ?덉닚,2022-09-03 ?덉닚,2022-09-04 ?덉닚,2022-09-05 ?덉닚,2022-09-06 ?덉닚,2022-09-07 ?덉닚,2022-09-08 ?덉닚,2022-09-09 ?덉닚,2022-09-10 ?덉닚,2022-09-11 ?덉닚,2022-09-12 ?덉닚,2022-09-13 ?덉닚,2022-09-14 ?덉닚,2022-09-15 ?덉닚,2022-09-16 ?덉닚,2022-09-17 ?덉닚,2022-09-18 ?덉닚,2022-09-19 ?덉닚,2022-09-20 ?덉닚,2022-09-21 ?덉닚,2022-09-22 ?덉닚,2022-09-23 ?덉닚,2022-09-24 ?덉닚,2022-09-25 ?덉닚,2022-09-26 ?덉닚,2022-09-27 ?덉닚,2022-09-28 ?덉닚,2022-09-29 ?덉닚,2022-09-30 ?덉닚,2022-10-01 ?덉닚,2022-10-02 ?덉닚,2022-10-03 ?덉닚,2022-10-04 ?덉닚,2022-10-05 ?덉닚,2022-10-06 ?덉닚,2022-10-07 ?덉닚,2022-10-08 ?덉닚,2022-10-09 ?덉닚,2022-10-10 ?덉닚,2022-10-11 ?덉닚,2022-10-12 ?덉닚,2022-10-13 ?덉닚,2022-10-14 ?덉닚,2022-10-15 ?덉닚,2022-10-16 ?덉닚,2022-10-17 ?덉닚,2022-10-18 ?덉닚,2022-10-19 ?덉닚,2022-10-20 ?덉닚,2022-10-21 ?덉닚,2022-10-22 ?덉닚,2022-10-23 ?덉닚,2022-10-24 ?덉닚,2022-10-25 ?덉닚,2022-10-26 ?덉닚,2022-10-27 ?덉닚,2022-10-28 ?덉닚,2022-10-29 ?덉닚,2022-10-30 ?덉닚,2022-10-31 ?덉닚,2022-11-01 ?덉닚,2022-11-02 ?덉닚,2022-11-03 ?덉닚,2022-11-04 ?덉닚,2022-11-05 ?덉닚,2022-11-06 ?덉닚,2022-11-07 ?덉닚,2022-11-08 ?덉닚,2022-11-09 ?덉닚,2022-11-10 ?덉닚,2022-11-11 ?덉닚,2022-11-12 ?덉닚,2022-11-13 ?덉닚,2022-11-14 ?덉닚,2022-11-15 ?덉닚,2022-11-16 ?덉닚,2022-11-17 ?덉닚,2022-11-18 ?덉닚,2022-11-19 ?덉닚,2022-11-20 ?덉닚,2022-11-21 ?덉닚,2022-11-22 ?덉닚,2022-11-23 ?덉닚,2022-11-24 ?덉닚,2022-11-25 ?덉닚,2022-11-26 ?덉닚,2022-11-27 ?덉닚,2022-11-28 ?덉닚,2022-09-01 ?쎈줉??2022-09-02 ?쎈줉??2022-09-03 ?쎈줉??2022-09-04 ?쎈줉??2022-09-05 ?쎈줉??2022-09-06 ?쎈줉??2022-09-07 ?쎈줉??2022-09-08 ?쎈줉??2022-09-09 ?쎈줉??2022-09-10 ?쎈줉??2022-09-11 ?쎈줉??2022-09-12 ?쎈줉??2022-09-13 ?쎈줉??2022-09-14 ?쎈줉??2022-09-15 ?쎈줉??2022-09-16 ?쎈줉??2022-09-17 ?쎈줉??2022-09-18 ?쎈줉??2022-09-19 ?쎈줉??2022-09-20 ?쎈줉??2022-09-21 ?쎈줉??2022-09-22 ?쎈줉??2022-09-23 ?쎈줉??2022-09-24 ?쎈줉??2022-09-25 ?쎈줉??2022-09-26 ?쎈줉??2022-09-27 ?쎈줉??2022-09-28 ?쎈줉??2022-09-29 ?쎈줉??2022-09-30 ?쎈줉??2022-10-01 ?쎈줉??2022-10-02 ?쎈줉??2022-10-03 ?쎈줉??2022-10-04 ?쎈줉??2022-10-05 ?쎈줉??2022-10-06 ?쎈줉??2022-10-07 ?쎈줉??2022-10-08 ?쎈줉??2022-10-09 ?쎈줉??2022-10-10 ?쎈줉??2022-10-11 ?쎈줉??2022-10-12 ?쎈줉??2022-10-13 ?쎈줉??2022-10-14 ?쎈줉??2022-10-15 ?쎈줉??2022-10-16 ?쎈줉??2022-10-17 ?쎈줉??2022-10-18 ?쎈줉??2022-10-19 ?쎈줉??2022-10-20 ?쎈줉??2022-10-21 ?쎈줉??2022-10-22 ?쎈줉??2022-10-23 ?쎈줉??2022-10-24 ?쎈줉??2022-10-25 ?쎈줉??2022-10-26 ?쎈줉??2022-10-27 ?쎈줉??2022-10-28 ?쎈줉??2022-10-29 ?쎈줉??2022-10-30 ?쎈줉??2022-10-31 ?쎈줉??2022-11-01 ?쎈줉??2022-11-02 ?쎈줉??2022-11-03 ?쎈줉??2022-11-04 ?쎈줉??2022-11-05 ?쎈줉??2022-11-06 ?쎈줉??2022-11-07 ?쎈줉??2022-11-08 ?쎈줉??2022-11-09 ?쎈줉??2022-11-10 ?쎈줉??2022-11-11 ?쎈줉??2022-11-12 ?쎈줉??2022-11-13 ?쎈줉??2022-11-14 ?쎈줉??2022-11-15 ?쎈줉??2022-11-16 ?쎈줉??2022-11-17 ?쎈줉??2022-11-18 ?쎈줉??2022-11-19 ?쎈줉??2022-11-20 ?쎈줉??2022-11-21 ?쎈줉??2022-11-22 ?쎈줉??2022-11-23 ?쎈줉??2022-11-24 ?쎈줉??2022-11-25 ?쎈줉??2022-11-26 ?쎈줉??2022-11-27 ?쎈줉??2022-11-28 ?쎈줉??TRAIN_0000,692,275,287,292,289.5,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,78.3365036,78.24346165,78.16650127,78.1275258,78.05802098,77.91568927,77.86165985,77.74664499,77.59213772,77.57247726,77.38204532,77.21178911,77.15105114,77.06306858,76.90598079,76.86847491,76.73289716,76.66927958,76.66258541,76.5194088,76.34966057,76.1860913,76.0402067,75.99941469,75.99059174,75.95373143,75.82956356,75.79867303,75.62124263,75.42700524,75.26618729,75.22609386,75.16231888,75.07944379,75.01385524,74.93569696,74.8427488,74.83665695,74.81692828,74.7885741,74.69035809,74.50494177,74.39490844,74.35170366,74.1663463,74.02025357,73.83514207,73.76616392,73.75526935,73.6273946,73.46545688,73.39507577,73.31140479,73.24302843,73.08740855,73.08165117,73.02375519,72.98726279,72.97760636,72.83846182,72.64538568,72.51286866,72.44590772,72.37009706,72.30117988,72.22837355,72.20774579,72.06835357,71.98766275,71.86946604,71.85292287,71.69085445,71.57640227,71.38401826,71.30189308,71.23481706,71.07690251,70.99611346,70.98584348,70.97824949,70.87679386,70.70525306,70.55960278,70.42735595,70.34049087,70.2938296,70.26242185,70.16984081,70.0432513
TRAIN_1438,674,193,222,226,224,3.1,3.1,3,3,3,3,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,76.33322242,76.20970508,76.03147454,75.85049829,75.72519567,75.55657306,75.42247825,75.28463995,75.1514606,75.0718551,74.93468209,74.86468608,74.67045458,74.50965395,74.3781669,74.20159551,74.12347811,73.95548907,73.84862058,73.67513101,73.66544986,73.48368455,73.42130963,73.3823335,73.27072896,73.11149235,72.96214131,72.81849676,72.67967983,72.6103859,72.41323684,72.27364767,72.14335779,71.97286558,71.83389981,71.69000506,71.49132839,71.36043474,71.26650792,71.21614194,71.12059575,70.95582219,70.927973,70.78523185,70.66747506,70.60320839,70.48210362,70.38692432,70.29851773,70.11999274,70.07800614,70.0722189,69.90413825,69.83857226,69.72078197,69.53191573,69.41075446,69.34746693,69.20243195,69.07272176,69.02756751,68.88757742,68.80249516,68.77193993,68.76044326,68.74298277,68.57120271,68.5663885,68.38757809,68.30600021,68.16327378,68.07285211,67.94098618,67.78751214,67.64137642,67.46982339,67.35115044,67.20363592,67.18612117,67.03664583,66.89815427,66.80435122,66.67448619,66.64838903,66.57586077,66.48032221,66.39124972,66.21437509,66.03825081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1439,297,205,274,336,305,4.2,4.1,4.1,4.1,4,4,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3,3,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1,1,1,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0,78.97281223,78.80005519,78.67039185,78.54491229,78.37457455,78.35802826,78.23116637,78.12099163,77.92544973,77.72910398,77.66735199,77.63811685,77.56890056,77.48628492,77.38376872,77.36409752,77.26137164,77.20025223,77.06055655,76.94955185,76.86166419,76.7713813,76.71576958,76.53959006,76.42159649,76.34317943,76.18923836,76.06864145,75.91920673,75.9051897,75.78384937,75.72988738,75.71200196,75.69161584,75.65693303,75.5155803,75.39608488,75.37262304,75.35604775,75.32623878,75.25570634,75.12925785,74.96430893,74.83643918,74.81576813,74.62902212,74.49428473,74.34018078,74.26408555,74.22656651,74.03777037,73.9323323,73.81455303,73.79400082,73.71310388,73.62621102,73.55259963,73.45608989,73.30597483,73.18661439,73.09763399,73.03264367,72.99795281,72.87633133,72.83946596,72.74320478,72.65444322,72.461779,72.38626883,72.28897075,72.22761868,72.16493582,72.15509107,72.1148201,72.02204496,72.01741926,71.89178598,71.7182663,71.60504523,71.57436673,71.49161973,71.47455936,71.33530551,71.28169811,71.09386162,71.02273328,70.97348983,70.85853151,70.85098435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1440,463,193,142,221,181.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.5,80.05095043,80.02157592,79.95478974,79.85843176,79.69732349,79.56490254,79.46874468,79.27464122,79.14844472,79.04129534,78.89219314,78.84425353,78.65300961,78.61930961,78.45410355,78.3451861,78.30626673,78.29746813,78.27936297,78.25247067,78.15316544,78.03525169,77.95523976,77.88854798,77.7659437,77.75226845,77.58266902,77.40847789,77.34457396,77.21866768,77.03187885,76.90302368,76.88183932,76.75725443,76.57410157,76.56049438,76.47236052,76.35444663,76.266073,76.17392905,76.09418531,76.02937435,75.96634066,75.80284608,75.70920449,75.68918819,75.58810816,75.51539625,75.39326946,75.1943484,75.13733173,75.05068442,74.85740904,74.71495917,74.61038659,74.46329367,74.38188782,74.27210515,74.112068,74.05200087,73.86492655,73.8551722,73.81946393,73.74077807,73.56924118,73.38709419,73.30139063,73.26610769,73.09609753,73.00311708,72.83445071,72.79168286,72.59244346,72.39822661,72.31321988,72.24170943,72.15929027,72.04329798,71.95515583,71.923531,71.85492903,71.65674108,71.57546799,71.49846604,71.44610466,71.42439813,71.36431472,71.23939241,71.08872943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1441,601,214,255,323,289,3,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,74.11939861,74.08135737,73.92197958,73.88917488,73.87280466,73.86861666,73.76552069,73.58795623,73.4010438,73.37434908,73.31699793,73.26327819,73.19161059,73.08062271,72.97615243,72.85103067,72.74431947,72.74396255,72.63554529,72.52471411,72.40400624,72.37068164,72.24675414,72.22637746,72.22230443,72.12722687,72.02853345,71.87655461,71.73239452,71.64307567,71.49963595,71.44945858,71.43749778,71.2775003,71.12822829,71.06878334,71.0499726,70.97656022,70.87749129,70.75509725,70.70628411,70.59720434,70.40061915,70.35043316,70.23505397,70.14239464,70.02724663,69.97060838,69.85752092,69.7828334,69.65925476,69.50283281,69.33323473,69.14274206,69.04897964,68.95178012,68.76467558,68.58459395,68.4341753,68.39388199,68.22610468,68.04031471,67.88114571,67.74712607,67.70325881,67.55800449,67.5470547,67.53061403,67.48952928,67.31667374,67.24014663,67.16156228,67.14184139,67.13947343,67.11966853,67.09888399,67.06289855,66.93008188,66.77185153,66.66536541,66.55487505,66.41441548,66.37356108,66.36347727,66.23924046,66.16760287,66.11105654,65.92877177,65.92773817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1442,592,259,277,339,308,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,81.82118841,81.81625741,81.77753042,81.72607176,81.68669267,81.59597702,81.41173923,81.30357298,81.25003833,81.12211981,81.04772128,81.02934068,80.92741481,80.79664557,80.6087618,80.41111345,80.3423996,80.1786948,80.09228444,79.97852889,79.80564095,79.67687031,79.56394343,79.48726887,79.42286119,79.25632248,79.11232138,79.07887889,78.96910209,78.81597771,78.61606549,78.6090702,78.44656072,78.4029357,78.39729102,78.26827524,78.07482664,77.89847697,77.88472394,77.71052945,77.51366501,77.32533984,77.183189,77.14426058,76.94825121,76.80181178,76.64886697,76.47190082,76.27823552,76.11737763,75.95085206,75.85203349,75.75746232,75.66081324,75.58798504,75.50193462,75.35522292,75.22421535,75.11905478,75.018629,74.9702365,74.87733362,74.68840089,74.68835611,74.57288704,74.46682457,74.28990197,74.1911094,74.17819981,73.98992555,73.88788864,73.73840537,73.6998178,73.63929363,73.63777568,73.61263393,73.45548482,73.35718751,73.15873301,73.07227009,72.87375933,72.82114287,72.74560393,72.69876953,72.57388561,72.4377398,72.25274634,72.16596285,72.06826493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1443,570,246,238,281,259.5,3.1,3.1,3.1,3,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,77.00837459,76.94357306,76.81708796,76.65783431,76.58505598,76.44132354,76.3461767,76.14865505,76.09952368,75.99669468,75.97304564,75.80235029,75.70249884,75.54277828,75.42683876,75.34111002,75.31338955,75.22431476,75.19150197,75.04970021,74.95753016,74.80444588,74.7730201,74.58550573,74.42066413,74.30802587,74.24044963,74.20105593,74.12823719,73.99608373,73.87497864,73.74085143,73.65869163,73.46148365,73.42574702,73.3133535,73.3102893,73.18395705,73.06001436,72.95172609,72.90298002,72.8888114,72.72412972,72.61089251,72.56570637,72.5090577,72.38727123,72.22885707,72.07809619,71.92463632,71.8570877,71.70626471,71.54629684,71.43797767,71.31713248,71.19118573,71.04496065,70.94691086,70.94449329,70.74941377,70.74007757,70.57052158,70.44180075,70.37993307,70.3024996,70.11392067,69.92155898,69.79509079,69.70967762,69.67916815,69.5066674,69.46389607,69.40803929,69.28851459,69.12748318,69.00647692,68.87919528,68.70104684,68.57789142,68.42599705,68.35722956,68.21648157,68.15954457,68.15151498,68.05098913,67.97604507,67.82636629,67.78539451,67.69926918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1444,193,302,282,434,358,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4,4,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,69.64203708,69.58338777,69.53044548,69.39139004,69.33908608,69.14677847,68.96576189,68.85250458,68.73247808,68.59916268,68.56840267,68.40986848,68.38706432,68.38452933,68.31749812,68.17474413,68.09448562,68.01535391,67.97852742,67.96535453,67.82989281,67.64688588,67.61471506,67.53070196,67.44241514,67.29971338,67.1517556,66.97242006,66.93748986,66.83881876,66.72650954,66.5583165,66.41745734,66.25817778,66.08357869,66.0590198,65.96157118,65.84062421,65.82812687,65.76187031,65.60769923,65.48646638,65.30081714,65.17100834,65.13399692,64.96938756,64.8679773,64.74689438,64.67487456,64.51520353,64.48645323,64.43057527,64.35056188,64.29472039,64.10026501,64.03147979,64.00060027,63.87472874,63.80446921,63.69290358,63.49874473,63.42392328,63.26635349,63.10863146,63.10742366,63.1054718,63.03176409,62.99717241,62.99526915,62.94466375,62.78806848,62.70344647,62.55803996,62.38827511,62.38064693,62.28062298,62.2108797,62.16926328,62.09539533,62.06271438,62.02120442,61.94944435,61.78443547,61.59786696,61.59228752,61.56831721,61.49286357,61.48014475,61.42224235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1445,564,286,236,249,242.5,3.2,3.2,3.2,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,72.53805701,72.4371899,72.38293051,72.25290191,72.24590372,72.07366931,71.95169796,71.7663676,71.61025002,71.52248445,71.50999683,71.43849204,71.28047234,71.23971713,71.18137043,71.1799746,71.12796764,71.01385131,70.9925634,70.80813189,70.75664721,70.58640581,70.50985238,70.34819979,70.21403421,70.10764374,70.08825244,70.05728613,69.9110479,69.90591875,69.87941248,69.68222071,69.57276179,69.39801601,69.31599307,69.21082627,69.05796722,68.99335444,68.92858063,68.77981912,68.7632633,68.62706334,68.57463763,68.5280327,68.38201024,68.25143674,68.20976086,68.02819355,67.92916293,67.90871543,67.82482672,67.70117346,67.50431331,67.40019977,67.29251619,67.1622534,67.05607644,66.87746889,66.76252016,66.75762318,66.58372839,66.44439194,66.41036008,66.35898257,66.25526979,66.22357542,66.1322774,66.12366338,65.96703066,65.79977225,65.65375876,65.60252481,65.43715448,65.32963767,65.15273975,65.15168887,65.08802288,64.88844415,64.72939467,64.54587619,64.47462936,64.33403126,64.26665139,64.17557548,64.12572281,63.96732115,63.89796776,63.89306822,63.80591212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1446,152,273,302,344,323,4.6,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.1,4,4,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0,80.25332713,80.15252335,80.02730308,79.95186701,79.89492971,79.8103992,79.79113301,79.68673179,79.62896328,79.61121748,79.51027171,79.44528296,79.30582148,79.30178389,79.17304167,79.03415954,78.92423099,78.79308086,78.63953326,78.58341115,78.5175995,78.37852996,78.22040048,78.13480958,78.13030769,78.01956896,78.01810796,77.90743711,77.84426932,77.7415152,77.63575696,77.61033554,77.55564911,77.48035338,77.38164607,77.19274492,77.0626336,76.95295638,76.93344219,76.81257038,76.67071832,76.65819316,76.56374397,76.45112875,76.29859777,76.10285687,75.90613701,75.88608473,75.80679333,75.61242734,75.4275731,75.23124484,75.13683443,75.07527538,74.92254609,74.88432593,74.769774,74.64219033,74.50440292,74.35286774,74.26422498,74.2180818,74.17793029,74.01452707,73.96765031,73.95639083,73.93496803,73.82604775,73.81291879,73.61731618,73.61351073,73.48361417,73.32370441,73.12628287,73.00798893,72.87667543,72.77168659,72.72245888,72.69822192,72.57169263,72.46162298,72.35260886,72.23667964,72.0872095,71.9897354,71.79362819,71.73209959,71.65920405,71.4758181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1447,539,206,290,406,348,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0,81.06393956,81.00886664,80.86463279,80.84960425,80.71802938,80.66470817,80.58989791,80.47035148,80.37714437,80.27278201,80.13288827,80.04672616,79.85969566,79.72315604,79.64300555,79.46907728,79.31211453,79.25918061,79.0981104,79.0728745,79.0289825,79.01513705,78.96256627,78.8756725,78.78951192,78.60420607,78.51800474,78.49919369,78.40434153,78.28966388,78.10581864,77.9801775,77.84812186,77.7574583,77.59215807,77.40877154,77.31174829,77.18115936,77.02322396,76.86108298,76.76360959,76.65944347,76.62348909,76.51936039,76.4049536,76.27869043,76.24174031,76.17485278,76.05245088,75.93992411,75.82993052,75.81857658,75.63871631,75.56470655,75.37945466,75.32695684,75.14946203,75.10915137,75.10170093,75.02326113,74.97863265,74.80425633,74.74423645,74.67143057,74.53674156,74.51587397,74.44324527,74.43799406,74.40091321,74.38507267,74.37568507,74.37250031,74.30230885,74.27831075,74.13381558,74.04925297,73.88042303,73.68484069,73.57554225,73.38168492,73.29731621,73.14764546,73.03740706,72.96334967,72.79558089,72.75932739,72.56891704,72.41420477,72.38597309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
